B17.10	1	Acute hepatitis C without hepatic coma	Acute hepatitis C without hepatic coma
B17.11	1	Acute hepatitis C with hepatic coma	Acute hepatitis C with hepatic coma
B17.2	1	Acute hepatitis E	Acute hepatitis E
B17.8	1	Other specified acute viral hepatitis	Other specified acute viral hepatitis
B17.9	1	Acute viral hepatitis, unspecified	Acute viral hepatitis, unspecified
B18	0	Chronic viral hepatitis	Chronic viral hepatitis
B18.0	1	Chronic viral hepatitis B with delta-agent	Chronic viral hepatitis B with delta-agent
B18.1	1	Chronic viral hepatitis B without delta-agent	Chronic viral hepatitis B without delta-agent
B18.2	1	Chronic viral hepatitis C	Chronic viral hepatitis C
B18.8	1	Other chronic viral hepatitis	Other chronic viral hepatitis
B18.9	1	Chronic viral hepatitis, unspecified	Chronic viral hepatitis, unspecified
B19	0	Unspecified viral hepatitis	Unspecified viral hepatitis
B19.0	1	Unspecified viral hepatitis with hepatic coma	Unspecified viral hepatitis with hepatic coma
B19.1	0	Unspecified viral hepatitis B	Unspecified viral hepatitis B
B19.10	1	Unspecified viral hepatitis B without hepatic coma	Unspecified viral hepatitis B without hepatic coma
B19.11	1	Unspecified viral hepatitis B with hepatic coma	Unspecified viral hepatitis B with hepatic coma
B19.2	0	Unspecified viral hepatitis C	Unspecified viral hepatitis C
B19.20	1	Unspecified viral hepatitis C without hepatic coma	Unspecified viral hepatitis C without hepatic coma
B19.21	1	Unspecified viral hepatitis C with hepatic coma	Unspecified viral hepatitis C with hepatic coma
B19.9	1	Unspecified viral hepatitis without hepatic coma	Unspecified viral hepatitis without hepatic coma
B20	1	Human immunodeficiency virus [HIV] disease	Human immunodeficiency virus [HIV] disease
B25	0	Cytomegaloviral disease	Cytomegaloviral disease
B25.0	1	Cytomegaloviral pneumonitis	Cytomegaloviral pneumonitis
B25.1	1	Cytomegaloviral hepatitis	Cytomegaloviral hepatitis
B25.2	1	Cytomegaloviral pancreatitis	Cytomegaloviral pancreatitis
B25.8	1	Other cytomegaloviral diseases	Other cytomegaloviral diseases
B25.9	1	Cytomegaloviral disease, unspecified	Cytomegaloviral disease, unspecified
B26	0	Mumps	Mumps
B26.0	1	Mumps orchitis	Mumps orchitis
B26.1	1	Mumps meningitis	Mumps meningitis
B26.2	1	Mumps encephalitis	Mumps encephalitis
B26.3	1	Mumps pancreatitis	Mumps pancreatitis
B26.8	0	Mumps with other complications	Mumps with other complications
B26.81	1	Mumps hepatitis	Mumps hepatitis
B26.82	1	Mumps myocarditis	Mumps myocarditis
B26.83	1	Mumps nephritis	Mumps nephritis
B26.84	1	Mumps polyneuropathy	Mumps polyneuropathy
B26.85	1	Mumps arthritis	Mumps arthritis
B26.89	1	Other mumps complications	Other mumps complications
B26.9	1	Mumps without complication	Mumps without complication
B27	0	Infectious mononucleosis	Infectious mononucleosis
B27.0	0	Gammaherpesviral mononucleosis	Gammaherpesviral mononucleosis
B27.00	1	Gammaherpesviral mononucleosis without complication	Gammaherpesviral mononucleosis without complication
B27.01	1	Gammaherpesviral mononucleosis with polyneuropathy	Gammaherpesviral mononucleosis with polyneuropathy
B27.02	1	Gammaherpesviral mononucleosis with meningitis	Gammaherpesviral mononucleosis with meningitis
B27.09	1	Gammaherpesviral mononucleosis with other complication	Gammaherpesviral mononucleosis with other complications
B27.1	0	Cytomegaloviral mononucleosis	Cytomegaloviral mononucleosis
B27.10	1	Cytomegaloviral mononucleosis without complications	Cytomegaloviral mononucleosis without complications
B27.11	1	Cytomegaloviral mononucleosis with polyneuropathy	Cytomegaloviral mononucleosis with polyneuropathy
B27.12	1	Cytomegaloviral mononucleosis with meningitis	Cytomegaloviral mononucleosis with meningitis
B27.19	1	Cytomegaloviral mononucleosis with other complication	Cytomegaloviral mononucleosis with other complication
B27.8	0	Other infectious mononucleosis	Other infectious mononucleosis
B27.80	1	Other infectious mononucleosis without complication	Other infectious mononucleosis without complication
B27.81	1	Other infectious mononucleosis with polyneuropathy	Other infectious mononucleosis with polyneuropathy
B27.82	1	Other infectious mononucleosis with meningitis	Other infectious mononucleosis with meningitis
B27.89	1	Other infectious mononucleosis with other complication	Other infectious mononucleosis with other complication
B27.9	0	Infectious mononucleosis, unspecified	Infectious mononucleosis, unspecified
B27.90	1	Infectious mononucleosis, unspecified without complica	Infectious mononucleosis, unspecified without complication
B27.91	1	Infectious mononucleosis, unspecified with polyneuropa	Infectious mononucleosis, unspecified with polyneuropathy
B27.92	1	Infectious mononucleosis, unspecified with meningitis	Infectious mononucleosis, unspecified with meningitis
B27.99	1	Infectious mononucleosis, unsp with other complication	Infectious mononucleosis, unspecified with other complication
B30	0	Viral conjunctivitis	Viral conjunctivitis
B30.0	1	Keratoconjunctivitis due to adenovirus	Keratoconjunctivitis due to adenovirus
B30.1	1	Conjunctivitis due to adenovirus	Conjunctivitis due to adenovirus
B30.2	1	Viral pharyngoconjunctivitis	Viral pharyngoconjunctivitis
B30.3	1	Acute epidemic hemorrhagic conjunctivitis (enteroviral	Acute epidemic hemorrhagic conjunctivitis (enteroviral)
B30.8	1	Other viral conjunctivitis	Other viral conjunctivitis
B30.9	1	Viral conjunctivitis, unspecified	Viral conjunctivitis, unspecified
B33	0	Other viral diseases, not elsewhere classified	Other viral diseases, not elsewhere classified
B33.0	1	Epidemic myalgia	Epidemic myalgia
B33.1	1	Ross River disease	Ross River disease
B33.2	0	Viral carditis	Viral carditis
B33.20	1	Viral carditis, unspecified	Viral carditis, unspecified
B33.21	1	Viral endocarditis	Viral endocarditis
B33.22	1	Viral myocarditis	Viral myocarditis
B33.23	1	Viral pericarditis	Viral pericarditis
B33.24	1	Viral cardiomyopathy	Viral cardiomyopathy
B33.3	1	Retrovirus infections, not elsewhere classified	Retrovirus infections, not elsewhere classified
B33.4	1	Hantavirus (cardio)-pulmonary syndrome [HPS] [HCPS]	Hantavirus (cardio)-pulmonary syndrome [HPS] [HCPS]
B33.8	1	Other specified viral diseases	Other specified viral diseases
B34	0	Viral infection of unspecified site	Viral infection of unspecified site
B34.0	1	Adenovirus infection, unspecified	Adenovirus infection, unspecified
B34.1	1	Enterovirus infection, unspecified	Enterovirus infection, unspecified
B34.2	1	Coronavirus infection, unspecified	Coronavirus infection, unspecified
B34.3	1	Parvovirus infection, unspecified	Parvovirus infection, unspecified
B34.4	1	Papovavirus infection, unspecified	Papovavirus infection, unspecified
B34.8	1	Other viral infections of unspecified site	Other viral infections of unspecified site
B34.9	1	Viral infection, unspecified	Viral infection, unspecified
B35	0	Dermatophytosis	Dermatophytosis
B35.0	1	Tinea barbae and tinea capitis	Tinea barbae and tinea capitis
B35.1	1	Tinea unguium	Tinea unguium
B35.2	1	Tinea manuum	Tinea manuum
B35.3	1	Tinea pedis	Tinea pedis
B35.4	1	Tinea corporis	Tinea corporis
B35.5	1	Tinea imbricata	Tinea imbricata
B35.6	1	Tinea cruris	Tinea cruris
B35.8	1	Other dermatophytoses	Other dermatophytoses
B35.9	1	Dermatophytosis, unspecified	Dermatophytosis, unspecified
B36	0	Other superficial mycoses	Other superficial mycoses
B36.0	1	Pityriasis versicolor	Pityriasis versicolor
B36.1	1	Tinea nigra	Tinea nigra
B36.2	1	White piedra	White piedra
B36.3	1	Black piedra	Black piedra
B36.8	1	Other specified superficial mycoses	Other specified superficial mycoses
B36.9	1	Superficial mycosis, unspecified	Superficial mycosis, unspecified
B37	0	Candidiasis	Candidiasis
B37.0	1	Candidal stomatitis	Candidal stomatitis
B37.1	1	Pulmonary candidiasis	Pulmonary candidiasis
B37.2	1	Candidiasis of skin and nail	Candidiasis of skin and nail
B37.3	1	Candidiasis of vulva and vagina	Candidiasis of vulva and vagina
B37.4	0	Candidiasis of other urogenital sites	Candidiasis of other urogenital sites
B37.41	1	Candidal cystitis and urethritis	Candidal cystitis and urethritis
B37.42	1	Candidal balanitis	Candidal balanitis
B37.49	1	Other urogenital candidiasis	Other urogenital candidiasis
B37.5	1	Candidal meningitis	Candidal meningitis
B37.6	1	Candidal endocarditis	Candidal endocarditis
B37.7	1	Candidal sepsis	Candidal sepsis
B37.8	0	Candidiasis of other sites	Candidiasis of other sites
B37.81	1	Candidal esophagitis	Candidal esophagitis
B37.82	1	Candidal enteritis	Candidal enteritis
B37.83	1	Candidal cheilitis	Candidal cheilitis
B37.84	1	Candidal otitis externa	Candidal otitis externa
B37.89	1	Other sites of candidiasis	Other sites of candidiasis
B37.9	1	Candidiasis, unspecified	Candidiasis, unspecified
B38	0	Coccidioidomycosis	Coccidioidomycosis
B38.0	1	Acute pulmonary coccidioidomycosis	Acute pulmonary coccidioidomycosis
B38.1	1	Chronic pulmonary coccidioidomycosis	Chronic pulmonary coccidioidomycosis
B38.2	1	Pulmonary coccidioidomycosis, unspecified	Pulmonary coccidioidomycosis, unspecified
B38.3	1	Cutaneous coccidioidomycosis	Cutaneous coccidioidomycosis
B38.4	1	Coccidioidomycosis meningitis	Coccidioidomycosis meningitis
B38.7	1	Disseminated coccidioidomycosis	Disseminated coccidioidomycosis
B38.8	0	Other forms of coccidioidomycosis	Other forms of coccidioidomycosis
B38.81	1	Prostatic coccidioidomycosis	Prostatic coccidioidomycosis
B38.89	1	Other forms of coccidioidomycosis	Other forms of coccidioidomycosis
B38.9	1	Coccidioidomycosis, unspecified	Coccidioidomycosis, unspecified
B39	0	Histoplasmosis	Histoplasmosis
B39.0	1	Acute pulmonary histoplasmosis capsulati	Acute pulmonary histoplasmosis capsulati
B39.1	1	Chronic pulmonary histoplasmosis capsulati	Chronic pulmonary histoplasmosis capsulati
B39.2	1	Pulmonary histoplasmosis capsulati, unspecified	Pulmonary histoplasmosis capsulati, unspecified
B39.3	1	Disseminated histoplasmosis capsulati	Disseminated histoplasmosis capsulati
B39.4	1	Histoplasmosis capsulati, unspecified	Histoplasmosis capsulati, unspecified
B39.5	1	Histoplasmosis duboisii	Histoplasmosis duboisii
B39.9	1	Histoplasmosis, unspecified	Histoplasmosis, unspecified
B40	0	Blastomycosis	Blastomycosis
B40.0	1	Acute pulmonary blastomycosis	Acute pulmonary blastomycosis
B40.1	1	Chronic pulmonary blastomycosis	Chronic pulmonary blastomycosis
B40.2	1	Pulmonary blastomycosis, unspecified	Pulmonary blastomycosis, unspecified
B40.3	1	Cutaneous blastomycosis	Cutaneous blastomycosis
B40.7	1	Disseminated blastomycosis	Disseminated blastomycosis
B40.8	0	Other forms of blastomycosis	Other forms of blastomycosis
B40.81	1	Blastomycotic meningoencephalitis	Blastomycotic meningoencephalitis
B40.89	1	Other forms of blastomycosis	Other forms of blastomycosis
B40.9	1	Blastomycosis, unspecified	Blastomycosis, unspecified
B41	0	Paracoccidioidomycosis	Paracoccidioidomycosis
B41.0	1	Pulmonary paracoccidioidomycosis	Pulmonary paracoccidioidomycosis
B41.7	1	Disseminated paracoccidioidomycosis	Disseminated paracoccidioidomycosis
B41.8	1	Other forms of paracoccidioidomycosis	Other forms of paracoccidioidomycosis
B41.9	1	Paracoccidioidomycosis, unspecified	Paracoccidioidomycosis, unspecified
B42	0	Sporotrichosis	Sporotrichosis
B42.0	1	Pulmonary sporotrichosis	Pulmonary sporotrichosis
B42.1	1	Lymphocutaneous sporotrichosis	Lymphocutaneous sporotrichosis
B42.7	1	Disseminated sporotrichosis	Disseminated sporotrichosis
B42.8	0	Other forms of sporotrichosis	Other forms of sporotrichosis
B42.81	1	Cerebral sporotrichosis	Cerebral sporotrichosis
B42.82	1	Sporotrichosis arthritis	Sporotrichosis arthritis
B42.89	1	Other forms of sporotrichosis	Other forms of sporotrichosis
B42.9	1	Sporotrichosis, unspecified	Sporotrichosis, unspecified
B43	0	Chromomycosis and pheomycotic abscess	Chromomycosis and pheomycotic abscess
B43.0	1	Cutaneous chromomycosis	Cutaneous chromomycosis
B43.1	1	Pheomycotic brain abscess	Pheomycotic brain abscess
B43.2	1	Subcutaneous pheomycotic abscess and cyst	Subcutaneous pheomycotic abscess and cyst
B43.8	1	Other forms of chromomycosis	Other forms of chromomycosis
B43.9	1	Chromomycosis, unspecified	Chromomycosis, unspecified
B44	0	Aspergillosis	Aspergillosis
B44.0	1	Invasive pulmonary aspergillosis	Invasive pulmonary aspergillosis
B44.1	1	Other pulmonary aspergillosis	Other pulmonary aspergillosis
B44.2	1	Tonsillar aspergillosis	Tonsillar aspergillosis
B44.7	1	Disseminated aspergillosis	Disseminated aspergillosis
B44.8	0	Other forms of aspergillosis	Other forms of aspergillosis
B44.81	1	Allergic bronchopulmonary aspergillosis	Allergic bronchopulmonary aspergillosis
B44.89	1	Other forms of aspergillosis	Other forms of aspergillosis
B44.9	1	Aspergillosis, unspecified	Aspergillosis, unspecified
B45	0	Cryptococcosis	Cryptococcosis
B45.0	1	Pulmonary cryptococcosis	Pulmonary cryptococcosis
B45.1	1	Cerebral cryptococcosis	Cerebral cryptococcosis
B45.2	1	Cutaneous cryptococcosis	Cutaneous cryptococcosis
B45.3	1	Osseous cryptococcosis	Osseous cryptococcosis
B45.7	1	Disseminated cryptococcosis	Disseminated cryptococcosis
B45.8	1	Other forms of cryptococcosis	Other forms of cryptococcosis
B45.9	1	Cryptococcosis, unspecified	Cryptococcosis, unspecified
